date;day_type;time;real_time;infestation;replicate;specimen;species;shell_temp;no_pic
2022/02/10;cloudy;0;12:11;infested;2;4;Perna perna;28,8;M11
2022/02/10;cloudy;0;12:11;infested;2;5;Perna perna;27,5;M12
2022/02/10;cloudy;0;12:11;non infested;2;1;Perna perna;28,1;M8
2022/02/10;cloudy;0;12:11;non infested;2;2;Perna perna;28,8;M9
2022/02/10;cloudy;0;12:11;non infested;2;3;Perna perna;28,2;M10
2022/02/10;cloudy;0;12:11;non infested;2;4;Perna perna;27,6;M11
2022/02/10;cloudy;0;12:11;non infested;2;5;Perna perna;28,4;M12
2022/02/10;cloudy;0;12:11;infested;3;1;Perna perna;27,9;M8
2022/02/10;cloudy;0;12:11;infested;3;2;Perna perna;28,7;M9
2022/02/10;cloudy;0;12:11;infested;3;3;Perna perna;27,2;M10
2022/02/10;cloudy;0;12:11;infested;3;4;Perna perna;24,2;M11
2022/02/10;cloudy;0;12:11;infested;3;5;Perna perna;27,1;M12
2022/02/10;cloudy;0;12:11;non infested;3;1;Perna perna;27,6;M8
2022/02/10;cloudy;0;12:11;non infested;3;2;Perna perna;26,4;M9
2022/02/10;cloudy;0;12:11;non infested;3;3;Perna perna;25,6;M10
2022/02/10;cloudy;0;12:11;non infested;3;4;Perna perna;25,8;M11
2022/02/10;cloudy;0;12:11;non infested;3;5;Perna perna;26,1;M12
2022/02/10;cloudy;15;12:26;infested;1;1;Perna perna;30,5;M5
2022/02/10;cloudy;15;12:26;infested;1;2;Perna perna;31,6;M6
2022/02/10;cloudy;15;12:26;infested;1;3;Perna perna;31,4;M7
2022/02/10;cloudy;15;12:26;infested;1;4;Perna perna;30,4;M8
2022/02/10;cloudy;15;12:26;infested;1;5;Perna perna;31,5;M9
2022/02/10;cloudy;15;12:26;non infested;1;1;Perna perna;35,3;M8
2022/02/10;cloudy;15;12:26;non infested;1;2;Perna perna;34,3;M9
2022/02/10;cloudy;15;12:26;non infested;1;3;Perna perna;34,2;M10
2022/02/10;cloudy;15;12:26;non infested;1;4;Perna perna;34,9;M11
2022/02/10;cloudy;15;12:26;non infested;1;5;Perna perna;33,4;M12
2022/02/10;cloudy;15;12:26;infested;2;1;Perna perna;27,8;M5
2022/02/10;cloudy;15;12:26;infested;2;2;Perna perna;27,9;M6
2022/02/10;cloudy;15;12:26;infested;2;3;Perna perna;29,7;M7
2022/02/10;cloudy;15;12:26;infested;2;4;Perna perna;28,4;M8
2022/02/10;cloudy;15;12:26;infested;2;5;Perna perna;28,6;M9
2022/02/10;cloudy;15;12:26;non infested;2;1;Perna perna;34;M7
2022/02/10;cloudy;15;12:26;non infested;2;2;Perna perna;34;M8
2022/02/10;cloudy;15;12:26;non infested;2;3;Perna perna;33,2;M9
2022/02/10;cloudy;15;12:26;non infested;2;4;Perna perna;34,3;M10
2022/02/10;cloudy;15;12:26;non infested;2;5;Perna perna;33,9;M11
2022/02/10;cloudy;15;12:26;infested;3;1;Perna perna;29,8;M6
2022/02/10;cloudy;15;12:26;infested;3;2;Perna perna;30,5;M7
2022/02/10;cloudy;15;12:26;infested;3;3;Perna perna;30;M8
2022/02/10;cloudy;15;12:26;infested;3;4;Perna perna;29,9;M9
2022/02/10;cloudy;15;12:26;infested;3;5;Perna perna;29,6;M10
2022/02/10;cloudy;15;12:26;non infested;3;1;Perna perna;32,5;M6
2022/02/10;cloudy;15;12:26;non infested;3;2;Perna perna;32,7;M7
2022/02/10;cloudy;15;12:26;non infested;3;3;Perna perna;32,1;M8
2022/02/10;cloudy;15;12:26;non infested;3;4;Perna perna;32,2;M9
2022/02/10;cloudy;15;12:26;non infested;3;5;Perna perna;31,6;M10
2022/02/10;cloudy;30;12:41;infested;1;1;Perna perna;38,6;M5
2022/02/10;cloudy;30;12:41;infested;1;2;Perna perna;36,5;M6
2022/02/10;cloudy;30;12:41;infested;1;3;Perna perna;36,9;M7
2022/02/10;cloudy;30;12:41;infested;1;4;Perna perna;36,8;M8
2022/02/10;cloudy;30;12:41;infested;1;5;Perna perna;36,5;M9
2022/02/10;cloudy;30;12:41;non infested;1;1;Perna perna;43,8;M8
2022/02/10;cloudy;30;12:41;non infested;1;2;Perna perna;41,5;M9
2022/02/10;cloudy;30;12:41;non infested;1;3;Perna perna;43,6;M10
2022/02/10;cloudy;30;12:41;non infested;1;4;Perna perna;41,9;M11
2022/02/10;cloudy;30;12:41;non infested;1;5;Perna perna;39,2;M12
2022/02/10;cloudy;30;12:41;infested;2;1;Perna perna;35,5;M5
2022/02/10;cloudy;30;12:41;infested;2;2;Perna perna;34,8;M6
2022/02/10;cloudy;30;12:41;infested;2;3;Perna perna;35,5;M7
2022/02/10;cloudy;30;12:41;infested;2;4;Perna perna;37,8;M8
2022/02/10;cloudy;30;12:41;infested;2;5;Perna perna;37,5;M9
2022/02/10;cloudy;30;12:41;non infested;2;1;Perna perna;39,8;M6
2022/02/10;cloudy;30;12:41;non infested;2;2;Perna perna;40,5;M7
2022/02/10;cloudy;30;12:41;non infested;2;3;Perna perna;42;M8
2022/02/10;cloudy;30;12:41;non infested;2;4;Perna perna;41,4;M9
2022/02/10;cloudy;30;12:41;non infested;2;5;Perna perna;39,3;M10
2022/02/10;cloudy;30;12:41;infested;3;1;Perna perna;37;M5
2022/02/10;cloudy;30;12:41;infested;3;2;Perna perna;37,2;M6
2022/02/10;cloudy;30;12:41;infested;3;3;Perna perna;37,2;M7
2022/02/10;cloudy;30;12:41;infested;3;4;Perna perna;36,3;M8
2022/02/10;cloudy;30;12:41;infested;3;5;Perna perna;37,3;M9
2022/02/10;cloudy;30;12:41;non infested;3;1;Perna perna;35,4;M5
2022/02/10;cloudy;30;12:41;non infested;3;2;Perna perna;40,6;M6
2022/02/10;cloudy;30;12:41;non infested;3;3;Perna perna;37,8;M7
2022/02/10;cloudy;30;12:41;non infested;3;4;Perna perna;41,8;M8
2022/02/10;cloudy;30;12:41;non infested;3;5;Perna perna;40,2;M9
2022/02/10;cloudy;45;12:56;infested;1;1;Perna perna;41,8;M5
2022/02/10;cloudy;45;12:56;infested;1;2;Perna perna;39,8;M6
2022/02/10;cloudy;45;12:56;infested;1;3;Perna perna;42,2;M7
2022/02/10;cloudy;45;12:56;infested;1;4;Perna perna;41;M8
2022/02/10;cloudy;45;12:56;infested;1;5;Perna perna;38,4;M9
2022/02/10;cloudy;45;12:56;non infested;1;1;Perna perna;42;M8
2022/02/10;cloudy;45;12:56;non infested;1;2;Perna perna;40,7;M9
2022/02/10;cloudy;45;12:56;non infested;1;3;Perna perna;42,1;M10
2022/02/10;cloudy;45;12:56;non infested;1;4;Perna perna;45,7;M11
2022/02/10;cloudy;45;12:56;non infested;1;5;Perna perna;45,2;M12
2022/02/10;cloudy;45;12:56;infested;2;1;Perna perna;36,2;M4
2022/02/10;cloudy;45;12:56;infested;2;2;Perna perna;36,7;M5
2022/02/10;cloudy;45;12:56;infested;2;3;Perna perna;41,3;M6
2022/02/10;cloudy;45;12:56;infested;2;4;Perna perna;35,4;M7
2022/02/10;cloudy;45;12:56;infested;2;5;Perna perna;35,1;M8
2022/02/10;cloudy;45;12:56;non infested;2;1;Perna perna;44,2;M7
2022/02/10;cloudy;45;12:56;non infested;2;2;Perna perna;42,8;M8
2022/02/10;cloudy;45;12:56;non infested;2;3;Perna perna;43,5;M9
2022/02/10;cloudy;45;12:56;non infested;2;4;Perna perna;46;M10
2022/02/10;cloudy;45;12:56;non infested;2;5;Perna perna;46,9;M11
2022/02/10;cloudy;45;12:56;infested;3;1;Perna perna;39,5;M5
2022/02/10;cloudy;45;12:56;infested;3;2;Perna perna;39,1;M6
2022/02/10;cloudy;45;12:56;infested;3;3;Perna perna;40,1;M7
2022/02/10;cloudy;45;12:56;infested;3;4;Perna perna;40,2;M8
2022/02/10;cloudy;45;12:56;infested;3;5;Perna perna;36,9;M9
2022/02/10;cloudy;45;12:56;non infested;3;1;Perna perna;38,1;M6
2022/02/10;cloudy;45;12:56;non infested;3;2;Perna perna;44,2;M7
2022/02/10;cloudy;45;12:56;non infested;3;3;Perna perna;44,5;M8
2022/02/10;cloudy;45;12:56;non infested;3;4;Perna perna;44,8;M9
2022/02/10;cloudy;45;12:56;non infested;3;5;Perna perna;41,2;M10
2022/02/10;cloudy;60;13:11;infested;1;1;Perna perna;42,6;M5
2022/02/10;cloudy;60;13:11;infested;1;2;Perna perna;39,6;M6
2022/02/10;cloudy;60;13:11;infested;1;3;Perna perna;42;M7
2022/02/10;cloudy;60;13:11;infested;1;4;Perna perna;38,4;M8
2022/02/10;cloudy;60;13:11;infested;1;5;Perna perna;40,1;M9
2022/02/10;cloudy;60;13:11;non infested;1;1;Perna perna;45,6;M8
2022/02/10;cloudy;60;13:11;non infested;1;2;Perna perna;46,8;M9
2022/02/10;cloudy;60;13:11;non infested;1;3;Perna perna;45,4;M10
2022/02/10;cloudy;60;13:11;non infested;1;4;Perna perna;48,2;M11
2022/02/10;cloudy;60;13:11;non infested;1;5;Perna perna;46;M12
2022/02/10;cloudy;60;13:11;infested;2;1;Perna perna;38,9;M6
2022/02/10;cloudy;60;13:11;infested;2;2;Perna perna;35,5;M7
2022/02/10;cloudy;60;13:11;infested;2;3;Perna perna;38,7;M8
2022/02/10;cloudy;60;13:11;infested;2;4;Perna perna;37,3;M9
2022/02/10;cloudy;60;13:11;infested;2;5;Perna perna;39,3;M10
2022/02/10;cloudy;60;13:11;non infested;2;1;Perna perna;44,5;M6
2022/02/10;cloudy;60;13:11;non infested;2;2;Perna perna;43,7;M7
2022/02/10;cloudy;60;13:11;non infested;2;3;Perna perna;45,1;M8
2022/02/10;cloudy;60;13:11;non infested;2;4;Perna perna;45,9;M9
2022/02/10;cloudy;60;13:11;non infested;2;5;Perna perna;45,6;M10
2022/02/10;cloudy;60;13:11;infested;3;1;Perna perna;39,4;M5
2022/02/10;cloudy;60;13:11;infested;3;2;Perna perna;41;M6
2022/02/10;cloudy;60;13:11;infested;3;3;Perna perna;40,6;M7
2022/02/10;cloudy;60;13:11;infested;3;4;Perna perna;40,4;M8
2022/02/10;cloudy;60;13:11;infested;3;5;Perna perna;39,3;M9
2022/02/10;cloudy;60;13:11;non infested;3;1;Perna perna;43;M5
2022/02/10;cloudy;60;13:11;non infested;3;2;Perna perna;44,6;M6
2022/02/10;cloudy;60;13:11;non infested;3;3;Perna perna;47;M7
2022/02/10;cloudy;60;13:11;non infested;3;4;Perna perna;43;M8
2022/02/10;cloudy;60;13:11;non infested;3;5;Perna perna;42;M9
2022/02/10;cloudy;75;13:26;infested;1;1;Perna perna;42,2;M5
2022/02/10;cloudy;75;13:26;infested;1;2;Perna perna;42,1;M6
2022/02/10;cloudy;75;13:26;infested;1;3;Perna perna;43,8;M7
2022/02/10;cloudy;75;13:26;infested;1;4;Perna perna;38,7;M8
2022/02/10;cloudy;75;13:26;infested;1;5;Perna perna;40;M9
2022/02/10;cloudy;75;13:26;non infested;1;1;Perna perna;41;M8
2022/02/10;cloudy;75;13:26;non infested;1;2;Perna perna;45,3;M9
2022/02/10;cloudy;75;13:26;non infested;1;3;Perna perna;46,4;M10
2022/02/10;cloudy;75;13:26;non infested;1;4;Perna perna;46,2;M11
2022/02/10;cloudy;75;13:26;non infested;1;5;Perna perna;46,9;M12
2022/02/10;cloudy;75;13:26;infested;2;1;Perna perna;38,4;M5
2022/02/10;cloudy;75;13:26;infested;2;2;Perna perna;39,2;M6
2022/02/10;cloudy;75;13:26;infested;2;3;Perna perna;37,6;M7
2022/02/10;cloudy;75;13:26;infested;2;4;Perna perna;33;M8
2022/02/10;cloudy;75;13:26;infested;2;5;Perna perna;36,4;M9
2022/02/10;cloudy;75;13:26;non infested;2;1;Perna perna;44,4;M7
2022/02/10;cloudy;75;13:26;non infested;2;2;Perna perna;44,4;M8
2022/02/10;cloudy;75;13:26;non infested;2;3;Perna perna;47,4;M9
2022/02/10;cloudy;75;13:26;non infested;2;4;Perna perna;44,2;M10
2022/02/10;cloudy;75;13:26;non infested;2;5;Perna perna;42,2;M11
2022/02/10;cloudy;75;13:26;infested;3;1;Perna perna;37,8;M5
2022/02/10;cloudy;75;13:26;infested;3;2;Perna perna;40,2;M6
2022/02/10;cloudy;75;13:26;infested;3;3;Perna perna;39,9;M7
2022/02/10;cloudy;75;13:26;infested;3;4;Perna perna;37;M8
2022/02/10;cloudy;75;13:26;infested;3;5;Perna perna;40,8;M9
2022/02/10;cloudy;75;13:26;non infested;3;1;Perna perna;46,2;M6
2022/02/10;cloudy;75;13:26;non infested;3;2;Perna perna;42,4;M7
2022/02/10;cloudy;75;13:26;non infested;3;3;Perna perna;45,4;M8
2022/02/10;cloudy;75;13:26;non infested;3;4;Perna perna;43,3;M9
2022/02/10;cloudy;75;13:26;non infested;3;5;Perna perna;43,2;M10
2022/02/10;cloudy;90;13:41;infested;1;1;Perna perna;43,5;M5
2022/02/10;cloudy;90;13:41;infested;1;2;Perna perna;43,5;M6
2022/02/10;cloudy;90;13:41;infested;1;3;Perna perna;41,2;M7
2022/02/10;cloudy;90;13:41;infested;1;4;Perna perna;41,2;M8
2022/02/10;cloudy;90;13:41;infested;1;5;Perna perna;41,5;M9
2022/02/10;cloudy;90;13:41;non infested;1;1;Perna perna;46,3;M8
2022/02/10;cloudy;90;13:41;non infested;1;2;Perna perna;47,2;M9
2022/02/10;cloudy;90;13:41;non infested;1;3;Perna perna;49,9;M10
2022/02/10;cloudy;90;13:41;non infested;1;4;Perna perna;51,6;M11
2022/02/10;cloudy;90;13:41;non infested;1;5;Perna perna;47,1;M12
2022/02/10;cloudy;90;13:41;infested;2;1;Perna perna;39,8;M5
2022/02/10;cloudy;90;13:41;infested;2;2;Perna perna;40,3;M6
2022/02/10;cloudy;90;13:41;infested;2;3;Perna perna;40,1;M7
2022/02/10;cloudy;90;13:41;infested;2;4;Perna perna;38,5;M8
2022/02/10;cloudy;90;13:41;infested;2;5;Perna perna;39;M9
2022/02/10;cloudy;90;13:41;non infested;2;1;Perna perna;45,2;M7
2022/02/10;cloudy;90;13:41;non infested;2;2;Perna perna;48,2;M8
2022/02/10;cloudy;90;13:41;non infested;2;3;Perna perna;45,5;M9
2022/02/10;cloudy;90;13:41;non infested;2;4;Perna perna;47;M10
2022/02/10;cloudy;90;13:41;non infested;2;5;Perna perna;43,2;M11
2022/02/10;cloudy;90;13:41;infested;3;1;Perna perna;38,5;M5
2022/02/10;cloudy;90;13:41;infested;3;2;Perna perna;41;M6
2022/02/10;cloudy;90;13:41;infested;3;3;Perna perna;38,7;M7
2022/02/10;cloudy;90;13:41;infested;3;4;Perna perna;40,5;M8
2022/02/10;cloudy;90;13:41;infested;3;5;Perna perna;41;M9
2022/02/10;cloudy;90;13:41;non infested;3;1;Perna perna;44,3;M6
2022/02/10;cloudy;90;13:41;non infested;3;2;Perna perna;44,2;M7
2022/02/10;cloudy;90;13:41;non infested;3;3;Perna perna;43;M8
2022/02/10;cloudy;90;13:41;non infested;3;4;Perna perna;42,2;M9
2022/02/10;cloudy;90;13:41;non infested;3;5;Perna perna;43,5;M10
2021/04/13;sunny;0;11:55;infested;1;1;Helcion pectunculus;22,4;M1
2021/04/13;sunny;0;11:55;infested;1;2;Helcion pectunculus;21,8;M2
2021/04/13;sunny;0;11:55;infested;1;3;Helcion pectunculus;22,2;M3
2021/04/13;sunny;0;11:55;infested;1;4;Helcion pectunculus;21,7;M4
2021/04/13;sunny;0;11:55;non infested;1;1;Helcion pectunculus;22,2;M1
2021/04/13;sunny;0;11:55;non infested;1;2;Helcion pectunculus;22,1;M2
2021/04/13;sunny;0;11:55;non infested;1;3;Helcion pectunculus;22,4;M3
2021/04/13;sunny;0;11:55;non infested;1;4;Helcion pectunculus;22,6;M4
2021/04/13;sunny;0;11:55;infested;2;1;Helcion pectunculus;24,3;M1
2021/04/13;sunny;0;11:55;infested;2;2;Helcion pectunculus;25,6;M2
2021/04/13;sunny;0;11:55;infested;2;3;Helcion pectunculus;24,3;M3
2021/04/13;sunny;0;11:55;infested;2;4;Helcion pectunculus;23,6;M4
2021/04/13;sunny;0;11:55;non infested;2;1;Helcion pectunculus;24,6;M1
2021/04/13;sunny;0;11:55;non infested;2;2;Helcion pectunculus;24,7;M2
2021/04/13;sunny;0;11:55;non infested;2;3;Helcion pectunculus;24,5;M3
2021/04/13;sunny;0;11:55;non infested;2;4;Helcion pectunculus;25,4;M4
2021/04/13;sunny;0;11:55;infested;3;1;Helcion pectunculus;25,4;M1
2021/04/13;sunny;0;11:55;infested;3;2;Helcion pectunculus;25,1;M2
2021/04/13;sunny;0;11:55;infested;3;3;Helcion pectunculus;25;M3
2021/04/13;sunny;0;11:55;infested;3;4;Helcion pectunculus;25,6;M4
2021/04/13;sunny;0;11:55;non infested;3;1;Helcion pectunculus;26;M1
2021/04/13;sunny;0;11:55;non infested;3;2;Helcion pectunculus;25,7;M2
2021/04/13;sunny;0;11:55;non infested;3;3;Helcion pectunculus;26,2;M3
2021/04/13;sunny;0;11:55;non infested;3;4;Helcion pectunculus;25,9;M4
2021/04/13;sunny;30;12:25;infested;1;1;Helcion pectunculus;42,7;M1
2021/04/13;sunny;30;12:25;infested;1;2;Helcion pectunculus;38,9;M2
2021/04/13;sunny;30;12:25;infested;1;3;Helcion pectunculus;39,3;M3
2021/04/13;sunny;30;12:25;non infested;1;1;Helcion pectunculus;40,5;M1
2021/04/13;sunny;30;12:25;non infested;1;2;Helcion pectunculus;40,7;M2
2021/04/13;sunny;30;12:25;non infested;1;3;Helcion pectunculus;42,8;M3
2021/04/13;sunny;30;12:25;non infested;1;4;Helcion pectunculus;40,1;M4
2021/04/13;sunny;30;12:25;infested;2;1;Helcion pectunculus;43,8;M1
2021/04/13;sunny;30;12:25;infested;2;2;Helcion pectunculus;39,9;M2
2021/04/13;sunny;30;12:25;infested;2;3;Helcion pectunculus;40,4;M3
2021/04/13;sunny;30;12:25;infested;2;4;Helcion pectunculus;37,9;M4
2021/04/13;sunny;30;12:25;non infested;2;1;Helcion pectunculus;39,5;M1
2021/04/13;sunny;30;12:25;non infested;2;2;Helcion pectunculus;41,1;M2
2021/04/13;sunny;30;12:25;non infested;2;3;Helcion pectunculus;38;M3
2021/04/13;sunny;30;12:25;non infested;2;4;Helcion pectunculus;37,5;M4
2021/04/13;sunny;30;12:25;infested;3;1;Helcion pectunculus;39,5;M1
2021/04/13;sunny;30;12:25;infested;3;2;Helcion pectunculus;37;M2
2021/04/13;sunny;30;12:25;infested;3;3;Helcion pectunculus;35,6;M3
2021/04/13;sunny;30;12:25;infested;3;4;Helcion pectunculus;36,7;M4
2021/04/13;sunny;30;12:25;non infested;3;1;Helcion pectunculus;38,2;M1
2021/04/13;sunny;30;12:25;non infested;3;2;Helcion pectunculus;40,8;M2
2021/04/13;sunny;30;12:25;non infested;3;3;Helcion pectunculus;38,1;M3
2021/04/13;sunny;60;12:55;infested;1;1;Helcion pectunculus;44,7;M1
2021/04/13;sunny;60;12:55;infested;1;2;Helcion pectunculus;45,4;M2
2021/04/13;sunny;60;12:55;infested;1;3;Helcion pectunculus;44,1;M3
2021/04/13;sunny;60;12:55;infested;1;4;Helcion pectunculus;42,7;M4
2021/04/13;sunny;60;12:55;non infested;1;1;Helcion pectunculus;47,1;M1
2021/04/13;sunny;60;12:55;non infested;1;2;Helcion pectunculus;46,4;M2
2021/04/13;sunny;60;12:55;non infested;1;3;Helcion pectunculus;46;M3
2021/04/13;sunny;60;12:55;non infested;1;4;Helcion pectunculus;45,6;M4
2021/04/13;sunny;60;12:55;infested;2;1;Helcion pectunculus;44,2;M1
2021/04/13;sunny;60;12:55;infested;2;2;Helcion pectunculus;42,7;M2
2021/04/13;sunny;60;12:55;infested;2;3;Helcion pectunculus;47,8;M3
2021/04/13;sunny;60;12:55;infested;2;4;Helcion pectunculus;38,9;M4
2021/04/13;sunny;60;12:55;non infested;2;1;Helcion pectunculus;43,1;M1
2021/04/13;sunny;60;12:55;non infested;2;2;Helcion pectunculus;45,1;M2
2021/04/13;sunny;60;12:55;non infested;2;3;Helcion pectunculus;40,4;M3
2021/04/13;sunny;60;12:55;non infested;2;4;Helcion pectunculus;43;M4
2021/04/13;sunny;60;12:55;infested;3;1;Helcion pectunculus;43,6;M1
2021/04/13;sunny;60;12:55;infested;3;2;Helcion pectunculus;42,9;M2
2021/04/13;sunny;60;12:55;infested;3;3;Helcion pectunculus;38,6;M3
2021/04/13;sunny;60;12:55;infested;3;4;Helcion pectunculus;42;M4
2021/04/13;sunny;60;12:55;non infested;3;1;Helcion pectunculus;47,5;M1
2021/04/13;sunny;60;12:55;non infested;3;2;Helcion pectunculus;41,5;M2
2021/04/13;sunny;60;12:55;non infested;3;3;Helcion pectunculus;41,1;M3
2021/04/13;sunny;60;12:55;non infested;3;4;Helcion pectunculus;41,9;M4
2021/04/13;sunny;90;13:25;infested;1;1;Helcion pectunculus;43,3;M1
2021/04/13;sunny;90;13:25;infested;1;2;Helcion pectunculus;43,9;M2
2021/04/13;sunny;90;13:25;infested;1;3;Helcion pectunculus;45,8;M3
2021/04/13;sunny;90;13:25;infested;1;4;Helcion pectunculus;41,4;M4
2021/04/13;sunny;90;13:25;non infested;1;1;Helcion pectunculus;45,7;M1
2021/04/13;sunny;90;13:25;non infested;1;2;Helcion pectunculus;48;M2
2021/04/13;sunny;90;13:25;non infested;1;3;Helcion pectunculus;46;M3
2021/04/13;sunny;90;13:25;non infested;1;4;Helcion pectunculus;44,4;M4
2021/04/13;sunny;90;13:25;infested;2;1;Helcion pectunculus;39;M1
2021/04/13;sunny;90;13:25;infested;2;2;Helcion pectunculus;46,6;M2
2021/04/13;sunny;90;13:25;infested;2;3;Helcion pectunculus;44,9;M3
2021/04/13;sunny;90;13:25;infested;2;4;Helcion pectunculus;42;M4
2021/04/13;sunny;90;13:25;non infested;2;1;Helcion pectunculus;40,3;M1
2021/04/13;sunny;90;13:25;non infested;2;2;Helcion pectunculus;40,9;M2
2021/04/13;sunny;90;13:25;non infested;2;3;Helcion pectunculus;44,6;M3
2021/04/13;sunny;90;13:25;non infested;2;4;Helcion pectunculus;41,7;M4
2021/04/13;sunny;90;13:25;infested;3;1;Helcion pectunculus;41,7;M1
2021/04/13;sunny;90;13:25;infested;3;2;Helcion pectunculus;41,2;M2
2021/04/13;sunny;90;13:25;infested;3;3;Helcion pectunculus;37,4;M3
2021/04/13;sunny;90;13:25;infested;3;4;Helcion pectunculus;39,4;M4
2021/04/13;sunny;90;13:25;non infested;3;1;Helcion pectunculus;47,4;M1
2021/04/13;sunny;90;13:25;non infested;3;2;Helcion pectunculus;44,2;M2
2021/04/13;sunny;90;13:25;non infested;3;3;Helcion pectunculus;41,6;M3
2021/04/13;sunny;90;13:25;non infested;3;4;Helcion pectunculus;40,6;M4
2021/04/15;sunny;0;11:25;infested;1;1;Helcion pectunculus;21,3;M1
2021/04/15;sunny;0;11:25;infested;1;2;Helcion pectunculus;21,6;M2
2021/04/15;sunny;0;11:25;infested;1;3;Helcion pectunculus;20,8;M3
2021/04/15;sunny;0;11:25;infested;1;4;Helcion pectunculus;21,7;M4
2021/04/15;sunny;0;11:25;non infested;1;1;Helcion pectunculus;21,4;M1
2021/04/15;sunny;0;11:25;non infested;1;2;Helcion pectunculus;21;M2
2021/04/15;sunny;0;11:25;non infested;1;3;Helcion pectunculus;21,6;M3
2021/04/15;sunny;0;11:25;non infested;1;4;Helcion pectunculus;21,9;M4
2021/04/15;sunny;0;11:25;infested;2;1;Helcion pectunculus;21,6;M1
2021/04/15;sunny;0;11:25;infested;2;2;Helcion pectunculus;22,8;M2
2021/04/15;sunny;0;11:25;infested;2;3;Helcion pectunculus;21,2;M3
2021/04/15;sunny;0;11:25;infested;2;4;Helcion pectunculus;21,4;M7
2021/04/15;sunny;0;11:25;non infested;2;1;Helcion pectunculus;21,4;M1
2021/04/15;sunny;0;11:25;non infested;2;2;Helcion pectunculus;21,1;M2
2021/04/15;sunny;0;11:25;non infested;2;3;Helcion pectunculus;21,6;M3
2021/04/15;sunny;0;11:25;non infested;2;4;Helcion pectunculus;21,8;M4
2021/04/15;sunny;0;11:25;infested;3;1;Helcion pectunculus;22,1;M1
2021/04/15;sunny;0;11:25;infested;3;2;Helcion pectunculus;21,3;M2
2021/04/15;sunny;0;11:25;infested;3;3;Helcion pectunculus;21,9;M3
2021/04/15;sunny;0;11:25;infested;3;4;Helcion pectunculus;21,4;M4
2021/04/15;sunny;0;11:25;non infested;3;1;Helcion pectunculus;22;M1
2021/04/15;sunny;0;11:25;non infested;3;2;Helcion pectunculus;22,1;M2
2021/04/15;sunny;0;11:25;non infested;3;3;Helcion pectunculus;22,2;M3
2021/04/15;sunny;0;11:25;non infested;3;4;Helcion pectunculus;22,2;M4
2021/04/15;sunny;30;11:55;infested;1;1;Helcion pectunculus;33,9;M1
2021/04/15;sunny;30;11:55;infested;1;2;Helcion pectunculus;34,2;M2
2021/04/15;sunny;30;11:55;infested;1;3;Helcion pectunculus;33,7;M3
2021/04/15;sunny;30;11:55;infested;1;4;Helcion pectunculus;33,1;M4
2021/04/15;sunny;30;11:55;non infested;1;1;Helcion pectunculus;34,6;M1
2021/04/15;sunny;30;11:55;non infested;1;2;Helcion pectunculus;36,5;M2
2021/04/15;sunny;30;11:55;non infested;1;3;Helcion pectunculus;38,9;M3
2021/04/15;sunny;30;11:55;non infested;1;4;Helcion pectunculus;32,1;M4
2021/04/15;sunny;30;11:55;infested;2;1;Helcion pectunculus;31,5;M1
2021/04/15;sunny;30;11:55;infested;2;2;Helcion pectunculus;32,6;M2
2021/04/15;sunny;30;11:55;infested;2;3;Helcion pectunculus;32,5;M3
2021/04/15;sunny;30;11:55;infested;2;4;Helcion pectunculus;33,4;M4
2021/04/15;sunny;30;11:55;non infested;2;1;Helcion pectunculus;31;M1
2021/04/15;sunny;30;11:55;non infested;2;2;Helcion pectunculus;32,5;M2
2021/04/15;sunny;30;11:55;non infested;2;3;Helcion pectunculus;33,6;M3
2021/04/15;sunny;30;11:55;infested;3;1;Helcion pectunculus;31,8;M1
2021/04/15;sunny;30;11:55;infested;3;2;Helcion pectunculus;32;M2
2021/04/15;sunny;30;11:55;infested;3;3;Helcion pectunculus;30;M3
2021/04/15;sunny;30;11:55;infested;3;4;Helcion pectunculus;32,1;M4
2021/04/15;sunny;30;11:55;non infested;3;1;Helcion pectunculus;31,3;M1
2021/04/15;sunny;30;11:55;non infested;3;2;Helcion pectunculus;31,2;M2
2021/04/15;sunny;30;11:55;non infested;3;3;Helcion pectunculus;31;M3
2021/04/15;sunny;30;11:55;non infested;3;4;Helcion pectunculus;34;M4
2021/04/15;sunny;60;12:25;infested;1;1;Helcion pectunculus;35,4;M1
2021/04/15;sunny;60;12:25;infested;1;2;Helcion pectunculus;34,5;M2
2021/04/15;sunny;60;12:25;infested;1;3;Helcion pectunculus;33,3;M3
2021/04/15;sunny;60;12:25;infested;1;4;Helcion pectunculus;34,4;M4
2021/04/15;sunny;60;12:25;non infested;1;1;Helcion pectunculus;35,6;M1
2021/04/15;sunny;60;12:25;non infested;1;2;Helcion pectunculus;36,5;M2
2021/04/15;sunny;60;12:25;non infested;1;3;Helcion pectunculus;40,8;M3
2021/04/15;sunny;60;12:25;non infested;1;4;Helcion pectunculus;33;M4
2021/04/15;sunny;60;12:25;infested;2;1;Helcion pectunculus;33,3;M1
2021/04/15;sunny;60;12:25;infested;2;2;Helcion pectunculus;32,2;M2
2021/04/15;sunny;60;12:25;infested;2;3;Helcion pectunculus;31,9;M3
2021/04/15;sunny;60;12:25;infested;2;4;Helcion pectunculus;33,7;M4
2021/04/15;sunny;60;12:25;non infested;2;1;Helcion pectunculus;34;M1
2021/04/15;sunny;60;12:25;non infested;2;2;Helcion pectunculus;29,7;M2
